Text,Cleaned_Text,Sentiment_Label,Sentiment_Score,Topic,Key_Phrases
"I see some reviewers complaining of receiving hard Gummi Bears but mine we excellent; moist, juicy, chewy, and delicious! Better than a lot I've bought in stores. I'll definitely buy these again! The expiration date was over a year from the day they arrived, so they're not stale, either, as some have posted. If I remember correctly, these were made in Turkey, but I don't know that it really makes any difference. They tasted exactly the same as every other Gummi I've had before, except fresher.",see reviewer complaining receiving hard gummi bear mine excellent moist juicy chewy delicious better lot bought store definitely buy expiration date year day arrived stale either posted remember correctly made turkey know really make difference tasted exactly every gummi except fresher,NEGATIVE,0.9966970682144165,-1,"['hard gummi bear mine excellent moist juicy chewy', 'store', 'expiration date year day', 'turkey', 'difference', 'exactly every gummi', 'fresher']"
"Arrived as described and on time. It's a little pricey for a seasoning, but it's worth it. The bigger bottle makes it a little easier justify. ;)",arrived described time little pricey seasoning worth bigger bottle make little easier justify,NEGATIVE,0.9985211491584778,-1,"['little pricey seasoning worth bigger bottle', 'little easier justify']"
"If you buy this expecting the flavor of a warm-from-the-oven New York Deli cheesecake, then yes, you are out of luck. If you're looking for the same taste you get from the Jello No Bake cheesecake products, this is it.<br /><br />Prep and bake time for warm-from-the-oven New York Deli cheesecake..... about 1.5 hours....taste points 10.<br /><br />Total time from box to table for Jell-O Instant Pudding & Pie Filling Cheesecake....about 30-seconds....taste points 8.",buy expecting flavor warm oven new york deli cheesecake yes luck looking taste get jello bake cheesecake product br br prep bake time warm oven new york deli cheesecake 1 5 hour taste point 10 br br total time box table jell instant pudding pie filling cheesecake 30 second taste point 8,NEGATIVE,0.9709392189979553,-1,"['flavor', 'warm oven new york deli', 'luck looking taste', 'jello bake cheesecake product', '5 hour taste point', 'instant pudding pie', 'filling cheesecake', '30 second taste point']"
"This is as close to Earl Grey perfection as one can hope from a tea bag, and at ~$.13/ea, an incredible value. For those who take no issue with tea in a bag, Stash's double-bergamot offering provides a balance of floral, citrus, and earthy notes without being overly tannic or bitter. If you're in the US and you've been looking for a substitute for Harrods, this is it.",close earl grey perfection one hope tea bag 13 ea incredible value take issue tea bag stash double bergamot offering provides balance floral citrus earthy note without overly tannic bitter u looking substitute harrod,POSITIVE,0.9993560910224915,1,"['close', 'earl grey perfection', 'incredible value', 'issue tea bag stash', 'double bergamot offering', 'balance floral citrus earthy note', 'overly tannic bitter u looking substitute harrod']"
Our fat cat likes this better than most foods.  Very easy to open.  The food slides right out of the pouch.,fat cat like better food easy open food slide right pouch,NEGATIVE,0.9819738864898682,6,"['fat cat', 'better food easy open food slide right pouch']"
I am addicted to Heritage Os...  Crunchy and not soggy... keeps me satisfied until lunchtime. The problem is that my grocery store doesn't carry them. I have to order online. I won't stop this obsession... they're all that!,addicted heritage o crunchy soggy keep satisfied lunchtime problem grocery store carry order online stop obsession,NEGATIVE,0.9966446161270142,18,"['addicted heritage o crunchy soggy', 'satisfied lunchtime problem grocery store', 'order online stop obsession']"
"I read about the benefits of Pau D'Arco tea and decided to give it a try. It's hard to find this tea in the market. The Whole Foods near my house doesn't have it either.<br /><br />The taste of this herbal tea is interesting: it's got a hint of sweetness with a very slight medicinal bitterness. Feels quite dry and alkaline to me. Color is light brown. Not particularly delightful or tasty, neither does it have a strong, captivating aroma like the Japanese roasted green tea - it's just weird beyond description. Reminds me of dried summer leaves. Not unpleasant though; I am still glad that I tried it!",read benefit pau arco tea decided give try hard find tea market whole food near house either br br taste herbal tea interesting got hint sweetness slight medicinal bitterness feel quite dry alkaline color light brown particularly delightful tasty neither strong captivating aroma like japanese roasted green tea weird beyond description reminds dried summer leaf unpleasant though still glad tried,NEGATIVE,0.9573512077331543,1,"['benefit pau arco tea', 'tea market whole food', 'house', 'br br', 'hint', 'slight medicinal bitterness', 'quite dry alkaline color light', 'particularly delightful tasty', 'neither strong captivating aroma', 'japanese roasted green tea', 'description', 'dried summer leaf']"
"Tired of your morning brew? Well, look no further. This one will make your day look like a parade - a sweet blend of cappuccino, fanfare and smiles, chilled and ready for you. I loved the taste, the way it made me fill and the convenience it offered. Highly recommended.",tired morning brew well look one make day look like parade sweet blend cappuccino fanfare smile chilled ready loved taste way made fill convenience offered highly recommended,POSITIVE,0.9977477192878723,0,"['tired morning brew', 'parade sweet blend cappuccino fanfare smile', 'ready loved taste way', 'fill convenience']"
Luv this drink.  Hot yoga classes turned me onto it & now I am addicted after every workout!  Chocolate is hands down the best flavor!,luv drink hot yoga class turned onto addicted every workout chocolate hand best flavor,NEGATIVE,0.8875320553779602,11,"['luv', 'every workout chocolate hand best flavor']"
"I really like hot sauces of all temps, but they have to taste good. This hot sauce certainly does meet and exceed the tempuature requirements, however it just tastes like hot. Cannot find much that I like to eat it on. I guess if you put some in A bowl of Chilli it would mask the taste of the hot sauce, but the hot sauce does not compliment the taste of anything, it is just hot.<br /><br />I do like the packaging and skull key chain though. Good as a novelty item, or if you have a dare contest, that's for sure.",really like hot sauce temp taste good hot sauce certainly meet exceed tempuature requirement however taste like hot find much like eat guess put bowl chilli would mask taste hot sauce hot sauce compliment taste anything hot br br like packaging skull key chain though good novelty item dare contest sure,NEGATIVE,0.7354661822319031,5,"['hot sauce temp', 'good hot sauce', 'exceed tempuature requirement', 'eat', 'put bowl chilli', 'taste hot sauce hot sauce compliment taste', 'anything', 'hot br br', 'packaging skull key chain', 'good novelty item']"
I loved the softness of this cookie but not to keen on oatmeal but I will be buying more of these just not in that flavor. my kids loved the cookie!,loved softness cookie keen oatmeal buying flavor kid loved cookie,POSITIVE,0.9991999268531799,-1,"['loved softness cookie', 'keen oatmeal buying flavor kid', 'cookie']"
I love this soup!! I first had it in Utah a couple of years ago and when I moved back to Washington stae I could not find it anywhere!!! I finally found it here. THANK YOU!!!,love soup first utah couple year ago moved back washington stae could find anywhere finally found thank,POSITIVE,0.9940126538276672,14,"['love soup first utah', 'washington stae', 'thank']"
"I've tried numerous other pods with my Senseo, and I alway come back to the Douwe Egberts.  I alway like some of the other brands flavors but they never have the same faux creme that DE has which must be why I like the Senseo in the first place.",tried numerous pod senseo alway come back douwe egbert alway like brand flavor never faux creme de must like senseo first place,POSITIVE,0.9343453049659729,0,"['numerous pod senseo', 'brand flavor', 'never faux creme de', 'senseo first place']"
"I have tried a few other brands but this one tastes the most like regular pizza crust. The only thing I think it could use is some salt for flavor, as it is rather bland, so I will add maybe 1/2 tsp or more of salt the next time. Could even add some oregano or garlic powder to the dough mix to give it more flavor.",tried brand one taste like regular pizza crust thing think could use salt flavor rather bland add maybe 1 2 tsp salt next time could even add oregano garlic powder dough mix give flavor,NEGATIVE,0.9982944130897522,-1,"['one taste', 'regular pizza crust thing', 'salt flavor', '1 2 tsp salt', 'oregano garlic powder dough mix', 'flavor']"
"I would recommend this flour it is very heathy and a neutral produckt.I will buy it again,as soon as I run out of this bag.",would recommend flour heathy neutral produckt buy soon run bag,NEGATIVE,0.9992614388465881,7,"['flour heathy neutral produckt', 'bag']"
the jam inside feels cheap and don't like the taste. thought the rate on amazon was pretty good but feel disappointed.,jam inside feel cheap like taste thought rate amazon pretty good feel disappointed,NEGATIVE,0.9996654987335205,-1,"['jam', 'rate amazon']"
"I love the concept. Living in New York apartment, it's great to be able to grow your own herbs. We use them for cooking and aromas are great. However in my first kit chives never came up. I spoke to customer support and they made me wait a few weeks before they have sent the chives replacement, but by the time it was too late, as all the other plants were huge, so the new seeds didn't really have a chance. I have planted my second kit a few weeks ago, and this time sage didn't sprout. Chives are also looking weak, dominated by huge basil and sorrel. Obviously, I am quite annoyed with dead seeds in both kits.",love concept living new york apartment great able grow herb use cooking aroma great however first kit chive never came spoke customer support made wait week sent chive replacement time late plant huge new seed really chance planted second kit week ago time sage sprout chive also looking weak dominated huge basil sorrel obviously quite annoyed dead seed kit,NEGATIVE,0.998519241809845,-1,"['love concept', 'new york apartment', 'great able grow herb use cooking aroma', 'however first kit chive', 'spoke customer support', 'chive replacement time', 'late plant huge new seed', 'really chance', 'time sage sprout chive', 'weak dominated huge basil sorrel']"
it arrived on time and the quality is good as i expected. i will purchase again and recommend to other people.,arrived time quality good expected purchase recommend people,POSITIVE,0.9970423579216003,3,"['quality good expected purchase', 'people']"
"We loved the assortment and it was ended up being more cheese than we had expected. The quality was excellent -- the manchego took us back to the wheel of cheese we bought on our honeymoon! Perfect with some pecans in honey. We'd definitely buy this again.<br /><br />The only complaint is that it was fairly warm when we got it. It was a mild day but not hot, and I'm concerned that the cheese might have melted on a warmer day or if the box had been out in the sun for longer than it was.",loved assortment ended cheese expected quality excellent manchego took u back wheel cheese bought honeymoon perfect pecan honey definitely buy br br complaint fairly warm got mild day hot concerned cheese might melted warmer day box sun longer,POSITIVE,0.6012792587280273,-1,"['loved assortment', 'u', 'wheel cheese', 'honeymoon perfect pecan honey', 'mild day hot concerned cheese', 'warmer day box sun']"
"I love the convenience of Senseo pods--pop 'em in, fill the water tank, and press the start button. The dark roast is my favorite, but I wish Senseo would come out with a French roast and other darker, richer varieties. I know there's a Senseo espresso now, but it requries purchasing an espresso pod holder, so I haven't tried it yet. Perhaps it would work in my regular two-pod holder if I used one espresso pod and one dark roast pod...haven't tried it yet. That works with other pod brands that I sometimes use with the Senseo pods--one of each in the two-pod holder. I tried Senseo Sumatra, but didn't go back; less satisfying than the dark roast. We go through six to eight Senseo pods daily at my house, so I take advantage of the handy automatic order process through Amazon. I love serving Senseo dark roast coffee to guests. They're always impressed by the foamy head and fresh-made taste and aroma. It's good coffee, but I sure would like more darker, stronger varieties.",love convenience senseo pod pop em fill water tank press start button dark roast favorite wish senseo would come french roast darker richer variety know senseo espresso requries purchasing espresso pod holder tried yet perhaps would work regular two pod holder used one espresso pod one dark roast pod tried yet work pod brand sometimes use senseo pod one two pod holder tried senseo sumatra go back less satisfying dark roast go six eight senseo pod daily house take advantage handy automatic order process amazon love serving senseo dark roast coffee guest always impressed foamy head fresh made taste aroma good coffee sure would like darker stronger variety,NEGATIVE,0.960034191608429,0,"['convenience senseo pod pop', 'em', 'water tank press start button dark roast favorite wish senseo', 'richer variety know senseo espresso requries', 'espresso pod holder', 'regular two pod holder', 'one espresso pod one dark roast pod', 'pod brand', 'senseo pod one two pod holder', 'senseo sumatra', 'dark roast', 'six eight senseo pod daily house', 'advantage', 'senseo dark roast coffee guest', 'foamy head fresh made taste aroma good coffee', 'stronger variety']"
These almonds are so yummy! I ordered them online because both of my stores were always out. Walmart and Target is where I get them. I go through these very quickly. I like spicy foods so to me they are not hot but just right.,almond yummy ordered online store always walmart target get go quickly like spicy food hot right,POSITIVE,0.9884603023529053,-1,"['almond', 'yummy', 'online store', 'always walmart target', 'spicy food hot right']"
"A neighbor raved about this cupcake mix so I thought I'd make if for my hubby's birthday.  It certainly was easy enough but...the bake time was more than the 20-22 minutes and my cupcakes didn't rise very well.  Old mix?  The buttercream frosting was very sweet and made as directed, did not seem thick enough to stay on the cupcake without sliding off.  The Lipitor advice?  This mix calls for three sticks of butter between the cake and the frosting!!!",neighbor raved cupcake mix thought make hubby birthday certainly easy enough bake time 20 22 minute cupcake rise well old mix buttercream frosting sweet made directed seem thick enough stay cupcake without sliding lipitor advice mix call three stick butter cake frosting,POSITIVE,0.91251540184021,10,"['neighbor', 'cupcake mix', 'hubby birthday', '20 22 minute cupcake', 'well old mix buttercream', 'cupcake', 'lipitor advice mix', 'three stick butter cake']"
Reese's Sugar-free Peanut Butter Cups taste just like the regular ones. Plus they are lower in sugars and are healthier.  Great prices on Amazon too.,reese sugar free peanut butter cup taste like regular one plus lower sugar healthier great price amazon,NEGATIVE,0.9464325904846191,21,['reese sugar free peanut butter cup']
"This KIND healthy grains vanilla blueberry clusters with flax seeds granola is really good. The blueberry is subtle enough that it doesn't overpower the flavor, and the sugar is sweet, but not overly sweet. Plus it is not high-fructose corn syrup or anything like that, it is just regular cane sugar juice and vanilla extract. In fact, all of the ingredients in this are just regular ol' stuff that you've most likely heard of. It's printed right on the front of the package: ""ingredients you can see & pronounce,"" and they mean it. Not only are the ingredients all just regular food, but you really can see all of them when you eat it. This stuff isn't coated in anything special to hide what it is, and it's not all ground up or anything into little pieces...it's all just right there and if you wanted to you could probably pick out all the different grains and stuff in it (gluten free oats, brown rice, buckwheat, amaranth, millet, quinoa, flax seeds). All this results in a granola/cereal that you can feel good about eating because there isn't anything weird in it; it's all natural ingredients and you can see what it is you're eating. There are supposed to be 11 servings within each package (each serving is 1/3 cup). I probably had between two and three servings when I'd be eating this for breakfast and it was plenty. It is pretty filling and I'm a big guy. Recommended if you are a fan of eating granola or clusters for breakfast or snacks!",kind healthy grain vanilla blueberry cluster flax seed granola really good blueberry subtle enough overpower flavor sugar sweet overly sweet plus high fructose corn syrup anything like regular cane sugar juice vanilla extract fact ingredient regular ol stuff likely heard printed right front package ingredient see pronounce mean ingredient regular food really see eat stuff coated anything special hide ground anything little piece right wanted could probably pick different grain stuff gluten free oat brown rice buckwheat amaranth millet quinoa flax seed result granola cereal feel good eating anything weird natural ingredient see eating supposed 11 serving within package serving 1 3 cup probably two three serving eating breakfast plenty pretty filling big guy recommended fan eating granola cluster breakfast snack,POSITIVE,0.9454560279846191,8,"['kind healthy grain vanilla blueberry cluster flax seed granola really good blueberry subtle enough overpower flavor sugar', 'regular cane sugar juice vanilla', 'fact', 'regular ol stuff', 'right front package ingredient see pronounce mean ingredient regular food', 'stuff', 'anything', 'special hide ground anything', 'little piece', 'different grain stuff', 'free oat brown rice buckwheat amaranth millet quinoa flax seed result granola cereal', 'anything', 'weird natural ingredient', 'package', '1 3 cup', 'breakfast', 'plenty pretty filling big guy', 'fan', 'granola cluster breakfast snack']"
"These almonds had an unbelievable amount of salt on them. I love salt but this was over the top. I've bought this brand from other stores and they have never been this salty.  Maybe the machine went wacko when processing these. ???<br />I can't eat these unless I take the time to try and wipe off the salt, which talks forever!!",almond unbelievable amount salt love salt top bought brand store never salty maybe machine went wacko processing br eat unless take time try wipe salt talk forever,NEGATIVE,0.9845678806304932,19,"['almond unbelievable amount salt love salt top', 'brand store', 'machine', 'br', 'wipe salt talk']"
"I appreciate being able to buy this larger, more economical size from Amazon.  However, I didn't examine the picture closely enough, because I was surprised to see that the cans were not pull-tab and I had to dig out a can opener.  Inconvenient, especially since I feed my cats in the laundry room in the basement, not in our tiny kitchen.  Five or six of the cans were dented (I ordered a total of 24), a couple pretty severely.  I'm not sure what the box went through with the shippers, but even the cans need better padding!",appreciate able buy larger economical size amazon however examine picture closely enough surprised see can pull tab dig opener inconvenient especially since feed cat laundry room basement tiny kitchen five six can dented ordered total 24 couple pretty severely sure box went shipper even can need better padding,NEGATIVE,0.9894543886184692,-1,"['able buy larger economical size amazon', 'picture', 'closely enough surprised see', 'feed cat laundry room', 'tiny kitchen', 'total 24 couple pretty severely sure box', 'shipper', 'better padding']"
"ADD TO YOUR MORNING COFFEE BEFORE YOU BREW IT!  THE AROMA AND TASTE IS THE BEST! LOOK UP RECIPES ON LINE, LEARNED FROM A MID-EASTERN MARKET.",add morning coffee brew aroma taste best look recipe line learned mid eastern market,POSITIVE,0.9136961698532104,0,"['morning coffee brew aroma taste', 'mid eastern market']"
These pouches are wonderful to keep in the diaper bag. They do not require refrigeration or heating so it's great for on the go. My son likes to hold the pouch and feed himself (warning: I always put it in his mouth for the initial squeeze or else he will squeeze so hard it flies in the air).  I also use them in the house for those days when he says no to all other foods. He has never turned down one of these pouches. Figure it's more nutritious than eating goldfish crackers for a meal.,pouch wonderful keep diaper bag require refrigeration heating great go son like hold pouch feed warning always put mouth initial squeeze else squeeze hard fly air also use house day say food never turned one pouch figure nutritious eating goldfish cracker meal,NEGATIVE,0.9382936358451843,9,"['diaper bag', 'refrigeration heating great go son', 'hold pouch feed warning', 'mouth initial squeeze', 'hard fly air', 'food', 'one pouch figure']"
"I consider the GoLean ""chewy"" bars to be superior to any other nutritional bar out there, and I think this is the best flavor.  I often carry them for lunch (paired with a baggie of fresh veggies).  The calorie count is a little high for a snack for me, but as a lunch entree, it is low.  Highly satisfying, it has none of the over sweetness or ""roots and bark"" quality of many others on the market. It has a decent fiber count but never tastes mealy or grainy.",consider golean chewy bar superior nutritional bar think best flavor often carry lunch paired baggie fresh veggie calorie count little high snack lunch entree low highly satisfying none sweetness root bark quality many others market decent fiber count never taste mealy grainy,NEGATIVE,0.8925862908363342,11,"['golean chewy', 'best flavor', 'lunch', 'baggie fresh veggie calorie count', 'little high snack lunch', 'none sweetness root bark quality', 'many others', 'decent fiber count', 'mealy grainy']"
"I should have listened to the other one star reviewer. My antler was NOT like the picture. Unfortunately, I too got half an antler - meaning it was half of a bisected piece. This exposes all of the marrow, gives your dog no challenge or time with the antler, and may cause an upset system / stomach for the dog. I won't buy this brand again.",listened one star reviewer antler like picture unfortunately got half antler meaning half bisected piece expose marrow give dog challenge time antler may cause upset system stomach dog buy brand,NEGATIVE,0.9987903237342834,2,"['one star reviewer antler', 'picture', 'half antler', 'half', 'piece expose marrow', 'dog challenge time antler', 'upset system stomach dog', 'brand']"
"I've tried other brands of VCO, but I keep coming back to Nutiva. It's well blended and smooth, and the flavor is the best of all I've tried. I love it and use it for all kinds of cooking. It's especially good for cooking bitter greens like turnips or collards; the coconut taste helps cut the bitterness, giving a marvelous flavor to the greens.<br /><br />I've discovered a fantastic way to make healthy popcorn using VCO. I've tried the stovetop method in the past using olive oil, but it's always burned my pot. What I do now is put a great heaping tablespoon of VCO into my 10-quart Fagor canning pot, melt it at 390 on my induction burner, dump in popcorn kernels to just cover the bottom in a single layer, and put on a glass lid I have that fits the pot. Then I just follow through with the popping process, jiggling the pot a little to keep the unpopped kernels falling to the bottom as the kernels pop. I listen for the popping to slow, just like you do with microwave popcorn, and then just turn off the induction burner and let the pot sit a minute while the last few kernels pop. This makes a wonderfully VCO-coated popcorn that can be enjoyed without salt if necessary, or add just a little fine popcorn salt and toss.",tried brand vco keep coming back nutiva well blended smooth flavor best tried love use kind cooking especially good cooking bitter green like turnip collard coconut taste help cut bitterness giving marvelous flavor green br br discovered fantastic way make healthy popcorn using vco tried stovetop method past using olive oil always burned pot put great heaping tablespoon vco 10 quart fagor canning pot melt 390 induction burner dump popcorn kernel cover bottom single layer put glass lid fit pot follow popping process jiggling pot little keep unpopped kernel falling bottom kernel pop listen popping slow like microwave popcorn turn induction burner let pot sit minute last kernel pop make wonderfully vco coated popcorn enjoyed without salt necessary add little fine popcorn salt toss,POSITIVE,0.8662203550338745,17,"['brand vco', 'smooth flavor', 'love use', 'especially good cooking bitter green', 'turnip', 'collard coconut taste help', 'bitterness', 'marvelous flavor', 'green br br', 'healthy popcorn', 'vco tried stovetop method', 'olive oil', 'pot', 'heaping tablespoon vco', '10 quart fagor canning pot', '390 induction burner dump popcorn kernel', 'bottom single layer', 'glass', 'lid fit pot follow popping process', 'jiggling pot', 'unpopped kernel', 'falling bottom kernel pop', 'microwave popcorn', 'induction burner', 'pot', 'last kernel pop', 'vco coated popcorn', 'salt', 'little fine popcorn salt']"
"Hidden Springs Vermont Maple Syrup is excellent!  There isn't anything on the label that states that this is from anywhere else but Vermont...(some syrups that claim to be pure maple syrup also have labels that state that they may be a product of Canada or Vermont).  The price per oz. is about 81 cents and as I use at least one ounce on my waffles, this bottle will last for about 16 servings.  I will be buying this one again!",hidden spring vermont maple syrup excellent anything label state anywhere else vermont syrup claim pure maple syrup also label state may product canada vermont price per oz 81 cent use least one ounce waffle bottle last 16 serving buying one,POSITIVE,0.9449889063835144,-1,"['hidden spring vermont maple syrup excellent anything label state', 'anywhere else vermont syrup claim pure maple syrup', 'canada vermont price', '81 cent use', 'one ounce waffle bottle']"
"This is my favorite bread so far.  My kids and husband love it, and I am excited to use my bread maker again (had stopped because normal bread made me feel sick- was before celiac diagnosis).  I've also done the dough cycle in the bread maker and then made rolls, which everyone loves.  I've suggested this to my brother, who I suspect is also celiac.  Enjoy!",favorite bread far kid husband love excited use bread maker stopped normal bread made feel sick celiac diagnosis also done dough cycle bread maker made roll everyone love suggested brother suspect also celiac enjoy,NEGATIVE,0.7147911787033081,7,"['favorite bread', 'far kid husband', 'excited use bread maker', 'normal bread', 'sick celiac diagnosis', 'dough cycle bread maker', 'roll everyone love', 'brother suspect']"
"I have a 5 year old boy and 3 year old girl.  I mixed it with water.  The girl refused to drink it after one taste.  The boy drank a little, but didn't want to finish.  He then tried it with apple juice, but just couldn't enjoy it.  My wife and I tried it and didn't like it either, so I can't blame the kids.  This stuff doesn't dissolve completely either, so it looks like your drink is full of sand (I swirled diligently).  I don't know what I'm going to add this stuff to so that it doesn't go to waste.  Also, as another reviewer mentioned, the can is half empty, which I think is deceptive marketing.",5 year old boy 3 year old girl mixed water girl refused drink one taste boy drank little want finish tried apple juice enjoy wife tried like either blame kid stuff dissolve completely either look like drink full sand swirled diligently know going add stuff go waste also another reviewer mentioned half empty think deceptive marketing,NEGATIVE,0.997633695602417,9,"['5 year old boy 3 year old girl mixed water girl', 'one taste boy drank little want finish', 'apple juice enjoy wife', 'kid stuff', 'full sand', 'stuff', 'go waste', 'another reviewer', 'deceptive marketing']"
I love this tea but I am wondering if it is possible to make is using a Kehig (k cups) pot?,love tea wondering possible make using kehig k cup pot,POSITIVE,0.9385446906089783,0,"['tea', 'kehig k cup pot']"
I don't understand why this is so pricey - compared to the other Sunbutters - I like the fact that it is NO STIR.<br /><br />Would be great if you did this with the crunch Sunbutter.<br /><br />Great product!,understand pricey compared sunbutters like fact stir br br would great crunch sunbutter br br great product,POSITIVE,0.9844777584075928,-1,"['pricey compared sunbutters', 'fact', 'br br', 'would great crunch', 'br br great product']"
"I have to say that I really wanted this formula to work for our son. My husband and I are big whole foods, organic people, and wanted that for our son as well when my milk supply never grew to be sufficient for him. This was clearly imperfect (only breast milk is perfect), but it was organic, and I didn't want my baby consuming chemicals.<br /><br />Everything worked out fine for about 4 weeks. Our son would spit up to some extent after almost every feeding, but we attributed it to HIM having some issues, not the formula. As he started to better ""communicate"" with us, we realized that he would cry nonstop during his feedings, which didn't seem normal. He would continue to suck, but would sob through his eating. It was heartbreaking. We burped him incessantly, thinking it may be gas, but it wasn't. He wouldn't sleep because he was so fussy, and nothing would calm him. He had a dirty diaper only once a day (sometimes even less), and they would often be harder than we would have expected.<br /><br />After doing extensive research, we started our little one on Gerber Good Start Protect. It contains only whey protein and not casein, which is known to create curds in baby's tummy (in ANYONE'S tummy, really). It also has probiotics (like breast milk). When we gave him his first bottle of the new stuff, he saw the bottle and started to pout, and once he started drinking, you could almost SEE the relief on his face. He did not fuss at all through his feedings, and he was instantly happier and calmer. My smiling, beautiful boy was back! After almost 9 days of naps of an hour or less, he got back to his regular 2-3 hour naps and better sleeping at night.<br /><br />While I want my son to have the most wholesome ingredients possible, I believe sometimes the way those ingredients are mixed can be a negative, and I think that may be the case with this formula. We'll continue with our Gerber Good Start, and as much breast milk as possible.",say really wanted formula work son husband big whole food organic people wanted son well milk supply never grew sufficient clearly imperfect breast milk perfect organic want baby consuming chemical br br everything worked fine 4 week son would spit extent almost every feeding attributed issue formula started better communicate u realized would cry nonstop feeding seem normal would continue suck would sob eating heartbreaking burped incessantly thinking may gas sleep fussy nothing would calm dirty diaper day sometimes even less would often harder would expected br br extensive research started little one gerber good start protect contains whey protein casein known create curd baby tummy anyone tummy really also probiotic like breast milk gave first bottle new stuff saw bottle started pout started drinking could almost see relief face fuss feeding instantly happier calmer smiling beautiful boy back almost 9 day nap hour less got back regular 2 3 hour nap better sleeping night br br want son wholesome ingredient possible believe sometimes way ingredient mixed negative think may case formula continue gerber good start much breast milk possible,NEGATIVE,0.992280125617981,9,"['formula work son husband big whole food organic people', 'son', 'well milk supply', 'breast milk perfect organic want baby consuming chemical br br everything', '4 week son', 'extent', 'almost every feeding attributed issue formula', 'u', 'nonstop feeding', 'suck', 'fussy nothing', 'dirty diaper day', 'br br extensive research', 'little one gerber good start protect', 'casein known create curd baby tummy anyone tummy', 'breast milk', 'first bottle new stuff', 'saw bottle', 'instantly happier calmer', 'beautiful boy', 'br br', 'son wholesome ingredient', 'sometimes way ingredient mixed negative think', 'formula', 'much breast milk']"
"This coffee surpassed my expectations. Making it in a French press, it brewed up to a rich, smooth drink. One of the best coffees I've tasted.",coffee surpassed expectation making french press brewed rich smooth drink one best coffee tasted,POSITIVE,0.9994415640830994,0,"['coffee surpassed expectation', 'french press', 'rich smooth drink', 'one best coffee']"
"I was surprised and pleased that I received a glass bottle, rather than plastic, but I know with the nature of the fulfillment structure, you never know what you'll get.  I tried the syrup first in a protein drink (vanilla) and it was excellent.  I've tried the Torani SF English Toffee syrup and like the DaVinci better.  The pump works well with the glass bottle, and 4 pumps in 12 oz. of vanilla protein drink seems optimal.  I've found in the past that when using a pump in the plastic bottle, when the liquid gets down a couple of inches, just the slight compression of picking up the bottle can cause it to send liquid up and out of the pump.",surprised pleased received glass bottle rather plastic know nature fulfillment structure never know get tried syrup first protein drink vanilla excellent tried torani sf english toffee syrup like davinci better pump work well glass bottle 4 pump 12 oz vanilla protein drink seems optimal found past using pump plastic bottle liquid get couple inch slight compression picking bottle cause send liquid pump,NEGATIVE,0.9768792986869812,4,"['pleased received glass bottle', 'syrup first protein drink vanilla', 'torani sf english toffee syrup', 'davinci', 'work', 'glass bottle', 'oz vanilla protein drink', 'pump plastic bottle liquid', 'couple inch slight compression', 'bottle cause', 'liquid pump']"
"Our baby was born in early October. My wife wanted to feed him the way nature intended and we were visited by a lactation nurse at the hospital. She advised us and said that if we ever had problems with obtaining enough milk, we might try Fenugreek, a supplement available at health-food stores. Of course, we forgot the peculiar name shortly thereafter. Well, my wife started to have difficulties a few weeks later in keeping up with the baby's growing needs.  We mentioned the problem to a young couple who had a recent child. The woman said she had the same problem and told us to get Fenugreek. She said it had worked for her. There was that strange-sounding word again.<br /><br />We purchased Nature's Way Fenugreek shortly thereafter. Strange stuff. It's an herbal supplement in capsule form, but the label doesn't say what it's for. I guess you just have to know. Evidently, it's one of those things that takes a certain amount of faith. Anyway, since we heard about it from two completely independent sources, my wife started taking it. Well, it wasn't a miracle. There was no immediate change. However, my wife gradually began to keep up with the baby's needs and has kept up ever since. Was it the Fenugreek? Perhaps. Maybe she was just adapting to the new baby. It's hard to tell. However, if anyone is having this problem, I'd say the Fenugreek is worth a try.<br /><br />Gary Peterson",baby born early october wife wanted feed way nature intended visited lactation nurse hospital advised u said ever problem obtaining enough milk might try fenugreek supplement available health food store course forgot peculiar name shortly thereafter well wife started difficulty week later keeping baby growing need mentioned problem young couple recent child woman said problem told u get fenugreek said worked strange sounding word br br purchased nature way fenugreek shortly thereafter strange stuff herbal supplement capsule form label say guess know evidently one thing take certain amount faith anyway since heard two completely independent source wife started taking well miracle immediate change however wife gradually began keep baby need kept ever since fenugreek perhaps maybe adapting new baby hard tell however anyone problem say fenugreek worth try br br gary peterson,NEGATIVE,0.9957972764968872,9,"['baby', 'nature', 'lactation nurse hospital', 'u', 'problem', 'enough milk', 'fenugreek', 'available health food store course', 'peculiar name', 'wife', 'difficulty', 'baby growing need', 'problem', 'young couple recent child woman', 'problem', 'u', 'get fenugreek', 'worked strange sounding word br br', 'nature way fenugreek', 'shortly thereafter strange stuff herbal supplement capsule form label', 'evidently one thing', 'certain amount faith', 'two completely independent source wife', 'miracle immediate change', 'wife', 'baby need', 'fenugreek', 'new baby', 'anyone problem', 'fenugreek', 'br br gary peterson']"
"If you like spicy, then these are for you.  I like spicy, so I enjoyed these.  They're also crunchy, as kettle-cooked chips should be.",like spicy like spicy enjoyed also crunchy kettle cooked chip,POSITIVE,0.9993801116943359,5,"['spicy', 'spicy', 'crunchy kettle cooked chip']"
